rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
261,UC Irvine,BW,12-18,100.83787038678824,199,110.78683959069792,313,0.25311239216817166,261,12,18,6,10,6-10,0.4048203637330328,0.38042938087019873,0.43281324867484555,0.4048203637330328,0.38042938087019873,0.43281324867484555,0.8917303565404419,0.879469705670886,101.42363807067196,105.49945669947034,101.42363807067196,105.49945669947034,101.51021532988653,111.79196249147763,76.2882993172114,100.65595971347534,0.03963232809793641,1,0.018393038571673015,1060.0,1118.0,1026.4375,1.0326980454241004,1.089204164890702,0,0.375,-13.59561664417581,263,122,63.20321976916409
262,Yale,Ivy,11-19,96.73398083475671,270,106.51812570353783,249,0.24823837235854307,262,11,19,6,8,6-8,0.3984542673130449,0.4039575353108222,0.39216481817272786,0.3984542673130449,0.4039575353108222,0.39216481817272786,0.8826903479596592,0.8847575655308126,99.88888210394774,104.8499420114035,99.88888210394774,104.8499420114035,96.43339384110818,104.70425742305076,109.9552047385247,116.49792917025893,0.3396834673774381,1,-0.03615663305309286,905.0,949.0,921.925,0.9816416736719364,1.0293678986902406,0,0.42857142857142855,-14.26231668672445,275,250,66.09231863764421
263,McNeese St.,Slnd,7-20,100.37756652276718,207,110.97447975567687,319,0.23973051875065138,263,7,20,5,11,5-11,0.4215630397694699,0.5107285418733282,0.36026175707306735,0.4215630397694699,0.5107285418733282,0.36026175707306735,0.8795271539368265,0.8218098308620366,100.70952106572484,103.81670898322837,100.70952106572484,103.81670898322837,100.8817785552204,111.4188059734033,111.98029510307974,101.83300024174069,0.7488277552319759,1,-0.07792075700246776,1089.0,1136.0,1052.3999999999999,1.0347776510832385,1.079437476244774,0,0.3125,-15.59446901159333,297,323,65.21806032493545
264,Delaware St.,MEAC,14-12,96.42036017793717,275,106.62252360589892,250,0.2392783412602485,264,14,12,11,5,11-5,0.3127285307543991,0.5311314963456859,0.2158949223171053,0.3127285307543991,0.5311314963456859,0.2158949223171053,0.8951965213110131,0.7450304946593329,97.54504711852519,105.742248991582,97.54504711852519,105.742248991582,96.11732738410873,104.22600862814694,91.41578145554502,110.51777427151481,0.101358568371869,2,0.04657240197069512,962.0,902.0,948.025,1.0147411724374358,0.9514517022230427,0,0.6875,-8.546062378030278,183,64,57.35154260556374
265,Delaware,CAA,7-24,98.90071229472717,233,109.38431301484798,294,0.23891502844356746,265,7,24,3,15,3-15,0.576890734171393,0.550355289621034,0.5800298018605161,0.576890734171393,0.550355289621034,0.5800298018605161,0.7974796513952419,0.7944066796139686,104.38205011784106,100.72768685639056,104.38205011784106,100.72768685639056,100.56545513340699,109.76582187688237,116.73741836971507,128.58529959944357,0.2475630806623605,6,-0.009754309272688583,1117.0,1259.0,1138.3375,0.9812555590938539,1.1059988799455345,0,0.16666666666666666,-15.887784145124984,299,188,63.83630888661085
266,South Carolina St.,MEAC,15-14,97.16656531110928,262,107.58995715610763,266,0.2365194334977987,266,15,14,10,6,10-6,0.2996009704629769,0.4492507621283308,0.20804088913507837,0.2996009704629769,0.4492507621283308,0.20804088913507837,0.9105886927612938,0.8144949135455338,97.440803378014,106.40598739700454,97.440803378014,106.40598739700454,96.79393286314978,105.67255087254962,102.20173090691841,104.78152880768748,0.4288163029947108,2,0.038956206902221846,1143.0,1088.0,1118.15,1.0222242096319814,0.9730358180923847,0,0.625,-10.581038759873628,219,75,67.05832831620866
267,LIU,NEC,14-17,99.72222621625636,217,110.47659005455223,310,0.23545281729523676,267,14,17,11,7,11-7,0.31483913928704865,0.4791124752580736,0.2163270105500706,0.31483913928704865,0.4791124752580736,0.2163270105500706,0.9139221521454539,0.8398228215181941,95.94050687844913,104.78570320142472,95.94050687844913,104.78570320142472,98.96414485363047,108.19891899819558,99.24879800169725,108.28541889589971,0.2685251912547028,2,-0.018035416686160044,1283.0,1228.0,1248.9,1.0273040275442389,0.9832652734406276,0,0.6111111111111112,0,53,214,67.03953864301005
268,Brown,Ivy,9-20,100.70802746131012,200,111.71558158333217,327,0.23274017460956778,268,9,20,5,9,5-9,0.4344171934020588,0.47179701194607376,0.39436738781918584,0.4344171934020588,0.47179701194607376,0.39436738781918584,0.841020634696816,0.8047657626656581,100.22354046756308,103.2298569596981,100.22354046756308,103.2298569596981,98.96698227318048,108.64732207962615,101.32824917111883,103.93658500951305,0.42744560087773187,4,-0.0649723233321241,910.0,970.0,914.1499999999999,0.9954602636328832,1.0610950062899964,0,0.35714285714285715,-14.09435258091751,273,308,65.85311786958964
269,Texas Southern,SWAC,15-16,92.67542315375366,305,102.86109312019465,176,0.23162187771878065,269,15,16,11,7,11-7,0.3127754610630914,0.6616217524212036,0.1417632297525374,0.3127754610630914,0.6616217524212036,0.1417632297525374,0.8955159035301182,0.7245671897237789,95.39487305441834,105.22203754525519,95.39487305441834,105.22203754525519,91.45509793379205,103.3091762887992,90.39283374884009,109.45178289559823,0.09973523295657748,3,-0.01582521329705472,1246.0,1129.0,1275.0624999999998,0.9772069996568797,0.8854467918239304,0,0.6111111111111112,-11.780428321842333,234,202,66.78700330817168
270,New Hampshire,AE,12-17,91.80784698350718,316,101.98119765264155,160,0.22995897056365858,270,12,17,6,10,6-10,0.38152045319066685,0.43903797026785973,0.33344312591278663,0.38152045319066685,0.43903797026785973,0.33344312591278663,0.8794807623810865,0.8056729936077801,98.94363153314396,104.35164843184299,98.94363153314396,104.35164843184299,91.20828034856821,101.36345461496296,73.97747496011577,82.86776694287163,0.2133107312049002,2,0.013247215330686846,977.0,1020.0,1046.5625,0.9335323977306659,0.9746192893401016,0,0.375,-12.425685648368514,246,138,63.67253807749037
271,Colgate,Pat,10-19,98.50306058886255,241,109.43225308876681,296,0.2296997210852712,271,10,19,6,8,6-8,0.35348532954570466,0.38885494400147314,0.31517957814434067,0.35348532954570466,0.38885494400147314,0.31517957814434067,0.8963544203448491,0.8502003104412548,99.00118512920967,104.80874166635192,99.00118512920967,104.80874166635192,98.07419883352601,111.13369282844947,107.2300334830011,113.13869072080821,0.35050104953941047,2,-0.06863124578909918,986.0,1047.0,971.5375000000001,1.0148861984226032,1.0776732756069631,0,0.42857142857142855,-15.08069614924279,290,313,65.21032156661818
272,North Florida,ASun,12-18,92.21765038646059,311,102.62123110746091,172,0.22630871370065211,272,12,18,8,12,8-12,0.45525112892349845,0.6320056936118329,0.3731161183991404,0.45525112892349845,0.6320056936118329,0.3731161183991404,0.8457425775489933,0.6794965183817073,101.68855463770511,103.44350367095488,101.68855463770511,103.44350367095488,89.96044269014563,101.73355879588142,94.20921678580584,107.09228166402453,0.18633718089012996,3,0.07462678719801491,1180.0,1290.0,1290.8625,0.9141174989590294,0.9993318420823287,0,0.4,-11.991991044109206,241,28,62.925396939762805
273,Eastern Washington,BSky,7-21,96.12046505474882,279,107.02230734121436,260,0.22521972366674958,273,7,21,5,11,5-11,0.4734739388060126,0.5590722747769641,0.4092751868277987,0.4734739388060126,0.5590722747769641,0.4092751868277987,0.8493301883056743,0.7744010916699572,103.66582257929943,104.62642210132685,103.66582257929943,104.62642210132685,98.74622287033068,108.47865378811937,68.1474177753259,108.45882779634292,0.004753923629588073,2,-0.04632812299334754,1124.0,1225.0,1107.8500000000001,1.0145777858013267,1.1057453626393463,0,0.3125,-15.479651985554918,293,275,67.44742806875226
274,Northwestern St.,Slnd,7-18,98.66210133726563,238,110.01606290221162,300,0.22224294051852334,274,7,18,5,11,5-11,0.4061693535265102,0.47735840981760685,0.3661255093627681,0.4061693535265102,0.47735840981760685,0.3661255093627681,0.8759891028033097,0.792905041325232,100.57606197946122,104.81739756071441,100.57606197946122,104.81739756071441,98.73777104364294,109.8582425914257,88.4866028112879,102.24321220758478,0.15952221123953758,1,-0.0732651708656955,1219.0,1314.0,1213.2625,1.004728984865188,1.0830302593214576,0,0.3125,-13.883631167064788,270,320,73.76783711033626
275,Kennesaw St.,ASun,11-20,97.7746018756159,254,109.10071496398831,287,0.22089198487391923,275,11,20,7,13,7-13,0.4074258648878699,0.46686646950065774,0.3736564820783562,0.4074258648878699,0.46686646950065774,0.3736564820783562,0.8773753518728118,0.780771125529997,99.89037466692312,103.96900164279951,99.89037466692312,103.96900164279951,94.89414069451296,108.47879201073766,100.36762663373179,104.15729835080434,0.39502953928746043,2,-0.004502439762585464,1279.0,1400.0,1328.9750000000001,0.962395831373803,1.05344344325514,0,0.35,-14.97496225445595,288,176,63.95941604354266
276,Longwood,ind,8-19,98.85336412136736,234,110.36734857658028,306,0.21976563533215762,276,8,19,3,2,3-2,0.4027459377989117,0.46303701352612825,0.13746520459915898,0.4027459377989117,0.46303701352612825,0.13746520459915898,0.8451195753716187,0.8148405731757226,99.16826796512807,102.96986852817946,99.16826796512807,102.96986852817946,101.43994266923639,111.17485746033461,86.34599787595846,100.98855505582364,0.14167896708987907,4,-0.07160062779710608,377.0,353.0,361.73749999999995,1.0421921973806973,0.9758457444970456,0,0.6,-13.735335196154589,268,315,72.53056322194884
277,Pepperdine,WCC,6-23,97.77852342566514,253,109.30917155405533,291,0.2172156686167873,277,6,23,3,11,3-11,0.5396752547517257,0.48580328421069796,0.5951652405478637,0.5396752547517257,0.48580328421069796,0.5951652405478637,0.8378188300969676,0.8807921405376806,104.84067052014895,102.76276202402958,104.84067052014895,102.76276202402958,94.94429683192632,108.37558399460949,107.42233768038903,109.99413375054483,0.43239721226394645,2,-0.024148402033286914,861.0,1040.0,920.1875000000001,0.9356788697955578,1.1302044420294775,0,0.21428571428571427,-16.756173765015056,311,229,65.43843911627829
278,Navy,Pat,13-17,96.54315941252372,273,107.93036495054224,272,0.21717510371898816,278,13,17,7,7,7-7,0.3361181000322553,0.3580194490729244,0.3169645401194751,0.3361181000322553,0.3580194490729244,0.3169645401194751,0.9206614110571475,0.8998579367590528,99.17873444438555,105.93157416063723,99.17873444438555,105.93157416063723,98.2055806299335,110.25211650990435,93.4397106488841,110.8467788688032,0.12297297087868404,1,0.033084017269640664,1047.0,1089.0,1025.1875,1.0212765957446808,1.0622447113332927,0,0.5,-13.706310649932544,266,86,70.36699707754225
279,Norfolk St.,MEAC,11-19,95.97422379234527,280,107.30843246572401,263,0.21691814131419498,279,11,19,9,7,9-7,0.3507664982545448,0.5155800279363459,0.21718338890545788,0.3507664982545448,0.5155800279363459,0.21718338890545788,0.8792096168183553,0.7736788219127971,97.65691886451562,104.28089054090263,97.65691886451562,104.28089054090263,94.48411236482409,104.5395166141179,82.40492776229505,104.37743264807608,0.061905893018189384,2,-0.05443918805334336,1183.0,1142.0,1186.9750000000001,0.9966511510351944,0.9621095642283956,0,0.5625,-14.344135920356608,277,293,71.08197191041596
280,American,Pat,11-20,95.17070789283017,285,106.44664796414389,247,0.21624668271073316,280,11,20,7,7,7-7,0.35797864135107166,0.39505634141316,0.3170970075541484,0.35797864135107166,0.39505634141316,0.3170970075541484,0.8992958554117435,0.858852807180755,99.98295488573773,105.80488932164747,99.98295488573773,105.80488932164747,97.63224540195122,106.73148746924231,86.2426308711418,98.12208935565016,0.184816341929544,2,-0.03636642138157192,936.0,950.0,924.1624999999999,1.012808894539651,1.027957745526355,0,0.5,-15.859995779693886,298,251,62.56521521130536
281,Lamar,Slnd,10-18,96.67093685570629,271,108.27513713341608,279,0.21354774487292238,281,10,18,5,11,5-11,0.4246192997194062,0.44697131307432714,0.4078552897032157,0.4246192997194062,0.44697131307432714,0.4078552897032157,0.8845738988411715,0.8545459925266301,100.94071411872358,104.09708509854734,100.94071411872358,104.09708509854734,95.25851635924467,109.21990991491789,0,0,0,0,0.028219727862431654,1072.0,1192.0,1108.6125000000002,0.9669744838706038,1.075217896244179,0,0.3125,-13.588065121456678,262,103,67.17164386852082
282,Binghamton,AE,11-18,97.61265711298572,256,109.33475249078037,292,0.21346203310031375,282,11,18,8,8,8-8,0.4343088941371683,0.5559186915027285,0.3355009337776502,0.4343088941371683,0.5559186915027285,0.3355009337776502,0.8703418165955145,0.8019630477375259,100.94554378029211,103.89558913771386,100.94554378029211,103.89558913771386,100.29526593693922,108.78558389142229,93.36999311263816,113.76561781850265,0.0934636309765059,2,0.0541553450354213,1049.0,1082.0,1034.1875000000002,1.0143228379766722,1.0462319453677402,0,0.5,-12.992724968360882,256,54,62.116203569449844
283,High Point,BSth,13-15,98.2380958973473,245,110.05485077802166,301,0.21311918472011698,283,13,15,10,8,10-8,0.2965205060557314,0.4230415069347166,0.23485931736997953,0.2965205060557314,0.4230415069347166,0.23485931736997953,0.915151369381982,0.8310033763009167,97.0806466839381,106.32342688394023,97.0806466839381,106.32342688394023,99.06968152188729,110.19059230634076,93.03781742938577,95.13243900789915,0.4363384916822443,1,0.010123330752962678,1302.0,1299.0,1264.9500000000003,1.0292896952448711,1.0269180600023715,0,0.5555555555555556,-11.803855042833991,235,147,66.63961623231026
284,Jacksonville St.,OVC,9-19,97.15639924689461,264,108.89895994320118,283,0.21213029988737256,284,9,19,7,11,7-11,0.41497208211478326,0.418080400238414,0.3948660972862472,0.41497208211478326,0.418080400238414,0.3948660972862472,0.8753717054802506,0.8534842459031202,101.46029023152292,105.43341458971017,101.46029023152292,105.43341458971017,94.90421087800466,104.04663031180023,110.7136750989962,118.01842004160413,0.32414808736616996,2,-0.041745783769677136,1223.0,1275.0,1240.05,0.9862505544131286,1.0281843474053467,0,0.3888888888888889,-14.34311299002078,276,261,66.20750132902457
285,Louisiana Monroe,SB,10-19,98.57938667839713,240,110.50477588473031,312,0.211941764051264,285,10,19,6,12,6-12,0.41162663762950524,0.488551184717443,0.3722744020451719,0.41162663762950524,0.488551184717443,0.3722744020451719,0.8909963189208755,0.8147962291771845,100.58846073507257,105.10610737767225,100.58846073507257,105.10610737767225,94.46325594864116,108.69988172169418,77.65295541378386,104.32181266984944,0.032447228331071186,1,0.007886298748548626,1151.0,1251.0,1180.8124999999998,0.9747525538559256,1.0594400042343728,0,0.3333333333333333,-14.653509118257395,284,152,66.40914622249966
286,Little Rock,SB,6-22,99.13607447418124,230,111.1653280191087,321,0.21131133254559284,286,6,22,4,14,4-14,0.4721389421966831,0.6820154867685371,0.36896881695488515,0.4721389421966831,0.6820154867685371,0.36896881695488515,0.8662264479004055,0.7351232305712727,102.73787452651277,103.74021729249806,102.73787452651277,103.74021729249806,98.21498877701568,111.19835307837353,93.92870457258815,107.71673067411665,0.17148456918006869,1,-0.06428679618340624,1204.0,1306.0,1197.8625,1.005123709941667,1.0902753863652965,0,0.2222222222222222,-16.943702411019252,314,306,65.66870006730666
287,UNC Asheville,BSth,12-16,96.92648223302787,267,108.7929343093007,282,0.20946114281791572,287,12,16,11,7,11-7,0.37613983821347335,0.6850087960401329,0.23526564978968756,0.37613983821347335,0.6850087960401329,0.23526564978968756,0.8701628928655261,0.6758169119200421,99.15829503183234,104.61017488090901,99.15829503183234,104.61017488090901,96.96713898305747,106.35555929343298,80.98412715098299,122.64947222038049,0.008380857472868278,2,0.031488179174609054,1364.0,1337.0,1341.7500000000002,1.0165828209427985,0.9964598472144586,0,0.6111111111111112,-11.37029457243361,230,92,71.06478314631691
288,Sacred Heart,NEC,14-15,98.2399101346659,244,110.48025240650864,311,0.20580844838995296,288,14,15,7,11,7-11,0.2882859966791391,0.40634665420897276,0.21613781707757418,0.2882859966791391,0.40634665420897276,0.21613781707757418,0.9192754124873437,0.8557147553072134,96.55049034002894,106.39518940678502,96.55049034002894,106.39518940678502,96.3104523311503,110.19121846700608,94.58195683686694,115.73616388155679,0.08937958166520692,1,0.011358722619480843,1252.0,1259.0,1246.2749999999999,1.0045936891937977,1.0102104270726766,0,0.3888888888888889,-11.884196326939598,236,141,69.09641701124212
289,USC Upstate,ASun,6-23,91.89277669378465,314,103.36243131798648,188,0.20544235362385907,289,6,23,6,14,6-14,0.4576225018654033,0.6407825072101612,0.3752004994602621,0.4576225018654033,0.6407825072101612,0.3752004994602621,0.846291505767958,0.6879258560675171,101.22182943375209,102.81379056821385,101.22182943375209,102.81379056821385,92.10594396114685,102.8272539016602,89.42491959013647,103.81093602860687,0.15245463835614825,4,-0.09080824994069245,1266.0,1343.0,1341.7499999999998,0.9435438792621578,1.00093161915409,0,0.3,-17.200491440602683,319,334,64.68641970124753
290,Georgia Southern,SC,7-23,99.00821795255797,232,111.85703044994744,329,0.1973064532111766,290,7,23,6,12,6-12,0.5124318574125674,0.5863088260652368,0.4789077511619332,0.5124318574125674,0.5863088260652368,0.4789077511619332,0.847464630359648,0.7852170553968357,103.66613338542409,102.95485361350048,103.66613338542409,102.95485361350048,96.28349249768958,107.57974286729716,84.84575467675418,86.85324213654557,0.4331707919530075,1,0.012038625504180639,1276.0,1414.0,1311.175,0.9731729174213969,1.078422026045341,0,0.3333333333333333,-16.843049501007023,313,139,70.26383942505299
291,Bethune Cookman,MEAC,14-16,94.21220942637018,295,106.80926607174308,253,0.19105163827970614,291,14,16,7,9,7-9,0.30332010014504546,0.45752861602564016,0.20422265721045918,0.30332010014504546,0.45752861602564016,0.20422265721045918,0.893216251291156,0.786788427646597,97.23496193811452,106.07303297305268,97.23496193811452,106.07303297305268,93.11485415716996,109.55465790115272,87.37403239298507,99.29463534257509,0.18682495070703586,4,0.016944733397774192,924.0,965.0,952.4750000000001,0.9701042022100316,1.013149951442295,0,0.4375,-11.926960093842323,240,125,59.38099509289381
292,Alabama St.,SWAC,13-15,93.60630706098559,300,106.2031782480599,242,0.18970208371843314,292,13,15,12,6,12-6,0.2989356973668173,0.6668811154297418,0.1464203855693772,0.2989356973668173,0.6668811154297418,0.1464203855693772,0.9067970531676482,0.7343620855433055,94.2393278266816,104.87775395794745,94.2393278266816,104.87775395794745,96.67358201342478,107.66555652641127,80.22366110483524,100.68554112836195,0.06833109000444368,1,0.0012600924032611371,1244.0,1148.0,1224.1375,1.0162257099386303,0.9378031471137842,0,0.6666666666666666,-11.494898262165423,232,165,64.74771897855281
293,Sacramento St.,BSky,7-20,94.24153149441491,294,107.22819363841816,262,0.1847291333084734,293,7,20,3,12,3-12,0.4395711787060615,0.47959671781214785,0.4075507474211922,0.4395711787060615,0.47959671781214785,0.4075507474211922,0.8799039868675217,0.8504961533494607,102.15374559858236,104.8268307872115,102.15374559858236,104.8268307872115,95.7376624223451,107.72687587529697,65.50764861147508,81.57255292112032,0.07431313773758204,1,-0.008958070635234183,980.0,1103.0,997.8375,0.9821238428100768,1.1053904067546068,0,0.2,-15.550848087617013,295,186,66.86592504131951
294,Fordham,A10,2-26,93.4916818183323,301,106.41584359354127,245,0.18406540451118852,294,2,26,0,16,0-16,0.6030520443556585,0.45981432747100376,0.7104803320191495,0.6030520443556585,0.45981432747100376,0.7104803320191495,0.7834168712722703,0.8570402335952165,104.93958626882792,100.16519531993008,104.93958626882792,100.16519531993008,95.92692313663586,106.71321681305658,102.61256307748025,120.26103445127765,0.1388231106570817,7,-0.09486079004441647,1037.0,1322.0,1152.85,0.8995099102224922,1.1467233378149804,0,0.0,-18.136667316763074,330,338,70.73527109634226
295,Florida Gulf Coast,ASun,8-21,94.97349526328875,288,108.16726283931217,276,0.18303327606598735,295,8,21,5,15,5-15,0.38977674178981103,0.41717445550693943,0.3774477706171031,0.38977674178981103,0.41717445550693943,0.3774477706171031,0.8882883422439191,0.8241971850794824,99.74100708915833,104.38648218260614,99.74100708915833,104.38648218260614,93.46129038494723,107.38784270375632,85.6393363254708,98.22679662705782,0.17121439862282944,2,-0.052178095341356256,1288.0,1419.0,1354.7000000000003,0.9507640067911712,1.0474643832582857,0,0.25,-16.68121557027173,308,288,67.02866473054407
296,Idaho St.,BSky,5-22,103.13218311490056,163,117.66612249099627,345,0.1800282745912851,296,5,22,4,12,4-12,0.5204368818756585,0.6738990929617209,0.41493161175399035,0.5204368818756585,0.6738990929617209,0.41493161175399035,0.8009500560542455,0.6504293516645052,104.36263688801901,102.95247365840515,104.36263688801901,102.95247365840515,100.89263807404261,116.43761155848222,99.2784258638972,104.1278378582351,0.366224723185122,4,-0.04023340022486677,1089.0,1225.0,1049.3,1.0378347469741733,1.1674449633088726,0,0.25,-15.191325201761055,292,259,62.07159448365182
297,Columbia,Ivy,11-17,91.66449989281233,317,104.59909449868579,217,0.17975668705278453,297,11,17,5,9,5-9,0.3729771432675396,0.344012610863446,0.40194167567163314,0.3729771432675396,0.344012610863446,0.40194167567163314,0.8814044851741066,0.8844205307084062,99.62080815288842,105.17163564062558,99.62080815288842,105.17163564062558,86.92404800996128,104.21522457651125,85.46620379566872,95.64189517934852,0.21523830608259478,2,0.02878691018425572,774.0,894.0,880.6875,0.8788588460719609,1.015116031509474,0,0.35714285714285715,-12.704043276176192,250,102,63.924821221112225
298,UMKC,Sum,10-18,98.00206448952181,250,112.00358289980849,332,0.1771558971707381,298,10,18,6,12,6-12,0.39433985953418677,0.4231373315134863,0.3697113065809988,0.39433985953418677,0.4231373315134863,0.3697113065809988,0.8824022483684307,0.8183846956019649,100.06328904857398,105.08294034786397,100.06328904857398,105.08294034786397,96.86560114341621,111.8452315619053,82.45583133905416,94.47176359222117,0.17301052668983274,1,0.02086052453193754,1185.0,1302.0,1192.2875,0.9938877997127371,1.0920184938615898,0,0.3333333333333333,-13.619523329436893,265,115,65.07065875100511
299,Monmouth,NEC,12-19,92.73848486267738,304,106.49078144196599,248,0.16936122836547243,299,12,19,8,10,8-10,0.3106455845248906,0.42722424276858645,0.22198173542735955,0.3106455845248906,0.42722424276858645,0.22198173542735955,0.9316093855036635,0.8945151117188074,96.92109625539034,105.98443312983143,96.92109625539034,105.98443312983143,90.27445615178686,106.93232257939731,0,0,0,0,-0.0054663168384342375,1116.0,1158.0,1173.7875,0.9507683460592314,0.9865499504808154,0,0.4444444444444444,-15.974833893576681,301,179,65.24854539852971
300,Albany,AE,7-25,96.15644539490918,278,110.43274701684197,307,0.16911009082008607,300,7,25,2,14,2-14,0.40679206079078356,0.470610109740463,0.341063986360164,0.40679206079078356,0.470610109740463,0.341063986360164,0.8747268796715738,0.8196058344663265,99.61195899200149,103.81669735380156,99.61195899200149,103.81669735380156,94.02008886347052,113.10952033481428,73.90234294633838,96.61180780822242,0.043876886160890916,2,-0.08087312548177666,979.0,1095.0,1018.4749999999999,0.9612410712094063,1.0751368467561797,0,0.125,-19.745975924751654,339,328,64.01018953953059
301,Central Arkansas,Slnd,6-20,92.49278013663763,308,106.64105727953532,251,0.16288909201887433,301,6,20,3,13,3-13,0.38180817961586944,0.4008884715938841,0.36988299712961026,0.38180817961586944,0.4008884715938841,0.36988299712961026,0.8786452376089973,0.8167164298169254,101.0256020210555,105.46670678558515,101.0256020210555,105.46670678558515,91.6135040098441,104.99996809488238,84.9376280067253,109.81739068701754,0.04953039881978141,2,-0.07227977413175274,986.0,1080.0,1047.1999999999998,0.9415584415584417,1.031321619556914,0,0.1875,-15.953787058613708,300,318,63.47579748776762
302,Cal St. Bakersfield,ind,7-22,94.67385532162618,291,109.2620946496431,290,0.16136807257614103,302,7,22,0,2,0-2,0.45418075361542765,0.46150211564855315,0.35534236616823345,0.45418075361542765,0.46150211564855315,0.35534236616823345,0.8590941549834924,0.8549022669111257,102.46434456261055,104.41033320742336,102.46434456261055,104.41033320742336,96.11649621326657,110.35583115528307,105.29622890319696,131.56052739807507,0.07169572882148995,3,-0.001332442601998024,153.0,158.0,152.91250000000002,1.0005722226763671,1.0332706613259215,0,0.0,-16.53067169247611,306,173,67.00696465884396
303,Penn,Ivy,6-22,97.38605069495907,259,112.89364284503279,335,0.15455977578848196,303,6,22,5,9,5-9,0.44335282390748665,0.48113496978958503,0.4055706780253882,0.44335282390748665,0.48113496978958503,0.4055706780253882,0.8390175511670075,0.8002969986826238,101.69862810831322,103.43373345498524,101.69862810831322,103.43373345498524,98.7273593080052,110.98764341366265,103.82752707258871,121.33188297065247,0.14286654236578453,4,-0.05696743251846639,871.0,910.0,864.1,1.0079851868996643,1.0531188519847239,0,0.35714285714285715,-16.33646152916429,305,298,64.13037775696924
304,Prairie View A&M,SWAC,12-14,87.18783038741886,340,101.10897046181135,142,0.15400322198924377,304,12,14,11,7,11-7,0.2862463424124825,0.6433288019022735,0.15041563398267085,0.2862463424124825,0.6433288019022735,0.15041563398267085,0.8925801232245588,0.6683201941464824,94.78223888418003,105.65146718269742,94.78223888418003,105.65146718269742,86.52543571110127,98.76149896295021,98.31061130333529,92.56710371588198,0.6664736291682514,3,0.01498765120502299,1116.0,1055.0,1218.925,0.9155608425456858,0.86551674631335,0,0.6111111111111112,-10.49219892010921,218,131,65.76545074451448
305,FIU,SB,6-25,98.34006885568007,242,114.04609286162315,339,0.1539477355927149,305,6,25,4,14,4-14,0.44897321259599565,0.5067830316842143,0.4082133121675875,0.44897321259599565,0.5067830316842143,0.4082133121675875,0.8668110371604536,0.7990252178843473,101.76134822411625,103.92953834781274,101.76134822411625,103.92953834781274,98.33734585217732,112.53204558779987,97.67066893918714,104.27922938647974,0.32018639080909556,1,-0.042860263098905005,1232.0,1350.0,1223.8124999999998,1.0066901588274348,1.1031101578060367,0,0.2222222222222222,-19.46291341149525,336,266,67.59483168204764
306,Charleston Southern,BSth,9-17,92.88966939864096,303,107.80311106738412,269,0.1528679754219001,306,9,17,7,11,7-11,0.3473017396398537,0.6081160541010862,0.2415879226039807,0.3473017396398537,0.6081160541010862,0.2415879226039807,0.8851024053998168,0.7054610084267037,98.89635654219765,105.79427347920483,98.89635654219765,105.79427347920483,92.31761536145738,108.496858752744,81.42099349570474,98.60059649160735,0.09960619116400579,2,0.0026312522697467533,1175.0,1214.0,1194.95,0.9833047407841332,1.015942089627181,0,0.3888888888888889,-13.117116009946402,257,163,63.236126418698234
307,Liberty,BSth,12-16,94.33665135169797,292,109.49104272525474,298,0.1527505360893222,307,12,16,10,8,10-8,0.3653572912862653,0.6095146205380124,0.2416011173978298,0.3653572912862653,0.6095146205380124,0.2416011173978298,0.8898328252916204,0.7589517204296541,99.18115061483765,105.24186160177139,99.18115061483765,105.24186160177139,94.18045542287237,108.50467357075613,102.46145547138248,129.38792943984393,0.0639673985785783,2,0.10078681916783772,1229.0,1233.0,1226.325,1.0021813140888427,1.0054430921656168,0,0.5555555555555556,-11.891001931826658,237,11,65.79680956451811
308,Savannah St.,ind,7-15,89.48915524506947,333,103.97290759139796,201,0.15120919120263968,308,7,15,2,2,2-2,0.3825294497326366,0.43335477790182125,0.15381547297130607,0.3825294497326366,0.43335477790182125,0.15381547297130607,0.875809924578355,0.8534905774972428,98.48905590008206,103.7360276645728,98.48905590008206,103.7360276645728,80.6312903069724,101.09901278280918,108.15409970601421,122.29471211791447,0.19574830885146519,2,0.00412988024642702,228.0,243.0,265.9125,0.8574249048089126,0.9138344380200253,0,0.5,-11.399004350724251,231,161,61.44679760309723
309,New Orleans,SB,6-22,89.6623875295173,330,104.44515893276045,211,0.14741466042698778,309,6,22,3,15,3-15,0.4132403388261053,0.4360638412822155,0.39060967642520555,0.4132403388261053,0.4360638412822155,0.39060967642520555,0.8878744951013317,0.843920936758147,100.76562954938834,104.73094235238231,100.76562954938834,104.73094235238231,88.79368225961292,103.91217564030497,0,0,0,0,-0.05097797321611838,1045.0,1196.0,1153.7250000000001,0.9057617716526901,1.0366421807623132,0,0.16666666666666666,-17.695581281986158,326,285,64.0463719604055
